system:index,elevation,random,slope,tile_id,.geo
95148,327.5014692148253,0.00523323736552983,2.6212833162013447,tile_46.670_38.980,"{""type"":""Polygon"",""coordinates"":[[[46.67000000000001,38.98],[46.68000000000001,38.98],[46.68000000000001,38.989999999999995],[46.67000000000001,38.99],[46.67000000000001,38.98]]]}"
72535,451.10451641192657,0.005235517404502454,4.620910271567249,tile_45.910_40.850,"{""type"":""Polygon"",""coordinates"":[[[45.91,40.85],[45.92,40.85],[45.92,40.86],[45.91,40.86000000000001],[45.91,40.85]]]}"
41087,337.23750989124767,0.005245569780426451,1.9719331937002664,tile_44.860_41.370,"{""type"":""Polygon"",""coordinates"":[[[44.86,41.37],[44.87,41.370000000000005],[44.87,41.379999999999995],[44.86,41.379999999999995],[44.86,41.37]]]}"
76118,645.2699519757691,0.005260400537193566,16.02111601703256,tile_46.030_40.680,"{""type"":""Polygon"",""coordinates"":[[[46.03,40.68],[46.04,40.68],[46.03999999999999,40.69],[46.03,40.69],[46.03,40.68]]]}"
2692,1989.3650287009466,0.00526165565066139,4.910043449210573,tile_43.580_41.420,"{""type"":""Polygon"",""coordinates"":[[[43.58,41.42],[43.589999999999996,41.42],[43.589999999999996,41.42999999999999],[43.58,41.43],[43.58,41.42]]]}"
51132,2186.164604621538,0.0052772735059406495,20.042103536184424,tile_45.200_39.820,"{""type"":""Polygon"",""coordinates"":[[[45.20000000000001,39.82],[45.21,39.82],[45.21,39.83],[45.20000000000001,39.83],[45.20000000000001,39.82]]]}"
45147,2191.1867109237446,0.005283115661290139,14.371973761401733,tile_45.000_39.970,"{""type"":""Polygon"",""coordinates"":[[[44.99999999999999,39.97],[45.01,39.97],[45.01,39.98],[45.0,39.98],[44.99999999999999,39.97]]]}"
66118,2290.605547710431,0.005286387399574433,8.862254288513011,tile_45.700_39.680,"{""type"":""Polygon"",""coordinates"":[[[45.7,39.68],[45.71000000000001,39.68],[45.71000000000001,39.69],[45.7,39.69],[45.7,39.68]]]}"
81123,2243.226298945363,0.005291450259622077,8.532427775695172,tile_46.200_39.730,"{""type"":""Polygon"",""coordinates"":[[[46.199999999999996,39.73],[46.21,39.73],[46.21,39.739999999999995],[46.199999999999996,39.74],[46.199999999999996,39.73]]]}"
26690,936.7629966632903,0.005296827854766151,17.420094790390372,tile_44.380_41.400,"{""type"":""Polygon"",""coordinates"":[[[44.38,41.39999999999999],[44.38999999999999,41.39999999999999],[44.39,41.410000000000004],[44.379999999999995,41.410000000000004],[44.38,41.39999999999999]]]}"
69743,3179.663091753882,0.00529754106859992,15.378788528052393,tile_45.820_39.930,"{""type"":""Polygon"",""coordinates"":[[[45.82000000000001,39.93],[45.830000000000005,39.93],[45.83,39.94],[45.82,39.94],[45.82000000000001,39.93]]]}"
39244,1610.8167410765132,0.005301709804832688,13.698154040423452,tile_44.800_40.940,"{""type"":""Polygon"",""coordinates"":[[[44.8,40.94],[44.809999999999995,40.94],[44.81,40.949999999999996],[44.8,40.949999999999996],[44.8,40.94]]]}"
92469,758.9196057441515,0.005303308483204483,12.430263514365036,tile_46.580_39.190,"{""type"":""Polygon"",""coordinates"":[[[46.57999999999999,39.19],[46.589999999999996,39.190000000000005],[46.589999999999996,39.19999999999999],[46.58,39.19999999999999],[46.57999999999999,39.19]]]}"
7048,1290.3673008587507,0.005307235210415873,5.3292606953366155,tile_43.730_39.980,"{""type"":""Polygon"",""coordinates"":[[[43.73,39.98],[43.739999999999995,39.98],[43.74,39.989999999999995],[43.730000000000004,39.989999999999995],[43.73,39.98]]]}"
63577,460.9001283872462,0.005319931254739396,2.3025490028092745,tile_45.610_41.270,"{""type"":""Polygon"",""coordinates"":[[[45.61,41.27],[45.62,41.27],[45.62,41.28000000000001],[45.61,41.28000000000001],[45.61,41.27]]]}"
38287,2101.5926129455747,0.0053295628046015064,9.154994068972172,tile_44.770_40.370,"{""type"":""Polygon"",""coordinates"":[[[44.77,40.36999999999999],[44.78,40.37],[44.78000000000001,40.38],[44.769999999999996,40.379999999999995],[44.77,40.36999999999999]]]}"
42902,1200.5540580159811,0.005330802814593416,6.829228543407163,tile_44.930_38.520,"{""type"":""Polygon"",""coordinates"":[[[44.92999999999999,38.52],[44.940000000000005,38.52],[44.94,38.53],[44.92999999999999,38.53],[44.92999999999999,38.52]]]}"
102888,470.5758637671853,0.005337123667053967,6.9276973036733365,tile_46.920_41.380,"{""type"":""Polygon"",""coordinates"":[[[46.92000000000001,41.379999999999995],[46.93000000000001,41.379999999999995],[46.93000000000001,41.38999999999999],[46.92,41.38999999999999],[46.92000000000001,41.379999999999995]]]}"
58525,1312.2984136383875,0.005351332642869799,14.812636138954122,tile_45.450_38.750,"{""type"":""Polygon"",""coordinates"":[[[45.45,38.74999999999999],[45.46,38.75],[45.46000000000001,38.760000000000005],[45.45,38.75999999999999],[45.45,38.74999999999999]]]}"
13462,2856.0326952204255,0.005355380753522931,16.865063464932934,tile_43.940_41.120,"{""type"":""Polygon"",""coordinates"":[[[43.940000000000005,41.120000000000005],[43.95,41.120000000000005],[43.949999999999996,41.129999999999995],[43.94,41.129999999999995],[43.940000000000005,41.120000000000005]]]}"
69518,1509.3414738999836,0.005363778153767873,5.7883662967006915,tile_45.810_40.680,"{""type"":""Polygon"",""coordinates"":[[[45.809999999999995,40.68000000000001],[45.82,40.67999999999999],[45.82000000000001,40.69],[45.81,40.69],[45.809999999999995,40.68000000000001]]]}"
111126,330.75384663559885,0.005387458469139239,6.184581176264982,tile_47.200_39.760,"{""type"":""Polygon"",""coordinates"":[[[47.2,39.76],[47.21,39.76],[47.21000000000001,39.769999999999996],[47.2,39.769999999999996],[47.2,39.76]]]}"
44603,1901.179325483147,0.005395340584542163,1.5860943182985772,tile_44.980_40.530,"{""type"":""Polygon"",""coordinates"":[[[44.98,40.53],[44.99,40.53],[44.98999999999999,40.54],[44.980000000000004,40.54],[44.98,40.53]]]}"
33542,1080.0397485250892,0.005403137700263794,15.01965151734819,tile_44.610_40.920,"{""type"":""Polygon"",""coordinates"":[[[44.61000000000001,40.92000000000001],[44.62,40.92000000000001],[44.62,40.93],[44.61,40.93],[44.61000000000001,40.92000000000001]]]}"
87234,206.4619627115558,0.00540789126254726,1.9127650610843459,tile_46.400_40.840,"{""type"":""Polygon"",""coordinates"":[[[46.4,40.84],[46.41,40.84000000000001],[46.41,40.85],[46.4,40.85],[46.4,40.84]]]}"
101259,429.99700049705916,0.00541022809957048,6.281825778756142,tile_46.870_40.090,"{""type"":""Polygon"",""coordinates"":[[[46.87,40.09],[46.87999999999999,40.09],[46.879999999999995,40.1],[46.87,40.099999999999994],[46.87,40.09]]]}"
44433,1288.1451925157442,0.005412580775596476,9.70733984367009,tile_44.980_38.830,"{""type"":""Polygon"",""coordinates"":[[[44.980000000000004,38.83],[44.989999999999995,38.83],[44.989999999999995,38.84],[44.980000000000004,38.84],[44.980000000000004,38.83]]]}"
63740,2965.180109792493,0.00542047832347714,7.20791426422111,tile_45.620_39.900,"{""type"":""Polygon"",""coordinates"":[[[45.62,39.9],[45.629999999999995,39.9],[45.629999999999995,39.91],[45.61999999999999,39.91],[45.62,39.9]]]}"
90043,1341.0850747628474,0.005423818068105879,31.467750086727005,tile_46.500_38.930,"{""type"":""Polygon"",""coordinates"":[[[46.5,38.93],[46.51,38.92999999999999],[46.51,38.940000000000005],[46.49999999999999,38.940000000000005],[46.5,38.93]]]}"
63912,1441.9311618134404,0.005434918726401006,3.7086572058077083,tile_45.630_38.620,"{""type"":""Polygon"",""coordinates"":[[[45.629999999999995,38.62],[45.64,38.62],[45.64000000000001,38.63],[45.629999999999995,38.63],[45.629999999999995,38.62]]]}"
42594,344.7172546185325,0.005442432975903522,1.8677373560527242,tile_44.910_41.440,"{""type"":""Polygon"",""coordinates"":[[[44.91,41.43999999999999],[44.92,41.44],[44.92,41.449999999999996],[44.91,41.449999999999996],[44.91,41.43999999999999]]]}"
33497,1905.5182256668384,0.005447980053762014,24.860667564267395,tile_44.610_40.470,"{""type"":""Polygon"",""coordinates"":[[[44.61000000000001,40.47],[44.62,40.47],[44.62,40.48],[44.61000000000001,40.48],[44.61000000000001,40.47]]]}"
61373,1898.0,0.005449265678919013,0.0,tile_45.540_40.230,"{""type"":""Polygon"",""coordinates"":[[[45.54,40.23],[45.550000000000004,40.23],[45.55,40.24],[45.54,40.239999999999995],[45.54,40.23]]]}"
101444,1443.4915542325973,0.00546361179567223,23.257682940691847,tile_46.880_38.940,"{""type"":""Polygon"",""coordinates"":[[[46.88,38.940000000000005],[46.89,38.940000000000005],[46.89000000000001,38.949999999999996],[46.88,38.949999999999996],[46.88,38.940000000000005]]]}"
62830,2258.8940989571406,0.005477320307513911,22.24460259194734,tile_45.590_39.800,"{""type"":""Polygon"",""coordinates"":[[[45.59000000000001,39.8],[45.6,39.8],[45.6,39.81],[45.59000000000001,39.809999999999995],[45.59000000000001,39.8]]]}"
108320,1779.7207836951384,0.005477612177377078,11.787818843150404,tile_47.110_38.700,"{""type"":""Polygon"",""coordinates"":[[[47.11,38.7],[47.12,38.7],[47.120000000000005,38.709999999999994],[47.11,38.71],[47.11,38.7]]]}"
41984,333.58321685488175,0.005481650608482602,1.8923986168708735,tile_44.890_41.340,"{""type"":""Polygon"",""coordinates"":[[[44.89,41.34],[44.900000000000006,41.339999999999996],[44.900000000000006,41.349999999999994],[44.88999999999999,41.35000000000001],[44.89,41.34]]]}"
103596,1048.5544066233163,0.005483310005674147,15.212313519534463,tile_46.950_39.460,"{""type"":""Polygon"",""coordinates"":[[[46.95,39.46],[46.959999999999994,39.46],[46.96,39.47],[46.95,39.47],[46.95,39.46]]]}"
52422,2762.964873421333,0.005496062413408387,26.792966713175908,tile_45.240_40.720,"{""type"":""Polygon"",""coordinates"":[[[45.24,40.720000000000006],[45.25,40.71999999999999],[45.25,40.73],[45.24,40.73],[45.24,40.720000000000006]]]}"
112761,426.02326581161344,0.005496529676509931,2.29552244992916,tile_47.250_41.110,"{""type"":""Polygon"",""coordinates"":[[[47.25,41.11],[47.26,41.11],[47.260000000000005,41.12],[47.25,41.12],[47.25,41.11]]]}"
111668,518.9862175581635,0.005500221280709594,9.833940852787629,tile_47.220_39.180,"{""type"":""Polygon"",""coordinates"":[[[47.21999999999999,39.18],[47.23,39.17999999999999],[47.230000000000004,39.18999999999999],[47.22,39.19],[47.21999999999999,39.18]]]}"
37769,1184.985996925532,0.005506019013867047,24.639251479495,tile_44.750_41.190,"{""type"":""Polygon"",""coordinates"":[[[44.75,41.19],[44.76,41.190000000000005],[44.76,41.199999999999996],[44.75,41.19999999999999],[44.75,41.19]]]}"
78944,2531.325021353666,0.005510384772983379,32.11172135827995,tile_46.130_38.940,"{""type"":""Polygon"",""coordinates"":[[[46.13,38.940000000000005],[46.14,38.940000000000005],[46.13999999999999,38.949999999999996],[46.13,38.949999999999996],[46.13,38.940000000000005]]]}"
740,2371.622469255304,0.005510576468713335,11.381351757032968,tile_43.520_39.900,"{""type"":""Polygon"",""coordinates"":[[[43.52,39.9],[43.53,39.9],[43.53,39.91],[43.52,39.90999999999999],[43.52,39.9]]]}"
76490,663.6039146464731,0.0055192546301489065,5.408559819676409,tile_46.040_41.400,"{""type"":""Polygon"",""coordinates"":[[[46.04,41.39999999999999],[46.050000000000004,41.39999999999999],[46.050000000000004,41.410000000000004],[46.04,41.410000000000004],[46.04,41.39999999999999]]]}"
56530,2038.1318823043805,0.00552150048304223,25.505113586822045,tile_45.380_39.800,"{""type"":""Polygon"",""coordinates"":[[[45.38,39.800000000000004],[45.39000000000001,39.8],[45.39000000000001,39.809999999999995],[45.38,39.81],[45.38,39.800000000000004]]]}"
5250,1211.6428077268001,0.005522976214859643,10.594068134347221,tile_43.670_40.000,"{""type"":""Polygon"",""coordinates"":[[[43.67,39.99999999999999],[43.68000000000001,40.0],[43.68,40.01],[43.669999999999995,40.01],[43.67,39.99999999999999]]]}"
111163,67.24241276926446,0.005525129371050652,1.504876796972986,tile_47.200_40.130,"{""type"":""Polygon"",""coordinates"":[[[47.2,40.13000000000001],[47.21,40.13000000000001],[47.21,40.13999999999999],[47.2,40.14],[47.2,40.13000000000001]]]}"
104469,393.7102112615904,0.005526380674754194,6.109024351604179,tile_46.980_39.190,"{""type"":""Polygon"",""coordinates"":[[[46.98,39.18999999999999],[46.989999999999995,39.19],[46.98999999999999,39.199999999999996],[46.98,39.199999999999996],[46.98,39.18999999999999]]]}"
25633,1152.5914919543127,0.005529238890793375,13.02763847645564,tile_44.350_39.830,"{""type"":""Polygon"",""coordinates"":[[[44.35,39.83],[44.36,39.83],[44.36,39.839999999999996],[44.35000000000001,39.839999999999996],[44.35,39.83]]]}"
22552,2641.308850827346,0.005567093649449406,20.880250775148593,tile_44.250_39.020,"{""type"":""Polygon"",""coordinates"":[[[44.25,39.02],[44.26,39.02],[44.260000000000005,39.03],[44.25,39.03],[44.25,39.02]]]}"
30640,2111.8251358030298,0.005571542142979391,9.998748933021604,tile_44.520_38.900,"{""type"":""Polygon"",""coordinates"":[[[44.52,38.9],[44.53,38.9],[44.529999999999994,38.91],[44.519999999999996,38.91],[44.52,38.9]]]}"
55154,567.7292705294847,0.005579753887479777,8.64050100122343,tile_45.330_41.040,"{""type"":""Polygon"",""coordinates"":[[[45.32999999999999,41.040000000000006],[45.34,41.04],[45.339999999999996,41.04999999999999],[45.32999999999999,41.04999999999999],[45.32999999999999,41.040000000000006]]]}"
87949,2018.4591892507412,0.005581370006577324,28.18828477969995,tile_46.430_38.990,"{""type"":""Polygon"",""coordinates"":[[[46.43,38.99],[46.44,38.99],[46.44,39.0],[46.43,38.99999999999999],[46.43,38.99]]]}"
85549,1405.847691300388,0.005587346263735249,25.933753358512813,tile_46.350_38.990,"{""type"":""Polygon"",""coordinates"":[[[46.35000000000001,38.99],[46.36000000000001,38.99],[46.36,39.0],[46.35,39.00000000000001],[46.35000000000001,38.99]]]}"
79561,2468.5880095650227,0.005588697738604265,20.440673155308254,tile_46.150_39.110,"{""type"":""Polygon"",""coordinates"":[[[46.15,39.11000000000001],[46.15999999999999,39.11],[46.15999999999999,39.11999999999999],[46.14999999999999,39.12],[46.15,39.11000000000001]]]}"
22314,2324.2890509785207,0.005601159083222118,13.142922239326891,tile_44.240_39.640,"{""type"":""Polygon"",""coordinates"":[[[44.24,39.64000000000001],[44.25,39.63999999999999],[44.25,39.65],[44.239999999999995,39.65],[44.24,39.64000000000001]]]}"
59075,242.36429706048125,0.0056176843037761826,3.462381583218847,tile_45.460_41.250,"{""type"":""Polygon"",""coordinates"":[[[45.46,41.25000000000001],[45.47,41.25000000000001],[45.47,41.25999999999999],[45.46,41.26],[45.46,41.25000000000001]]]}"
636,1936.1179913459414,0.005626383081355657,8.22673688481684,tile_43.520_38.860,"{""type"":""Polygon"",""coordinates"":[[[43.52,38.86],[43.53000000000001,38.86],[43.53,38.87],[43.52,38.87],[43.52,38.86]]]}"
84686,1782.2455216316919,0.005627671819617319,15.885490590403476,tile_46.320_39.360,"{""type"":""Polygon"",""coordinates"":[[[46.31999999999999,39.35999999999999],[46.33,39.36],[46.33,39.37],[46.32,39.37],[46.31999999999999,39.35999999999999]]]}"
40782,356.43831166982574,0.005632333962805713,1.803687228320205,tile_44.850_41.320,"{""type"":""Polygon"",""coordinates"":[[[44.85,41.32],[44.86000000000001,41.32],[44.86,41.330000000000005],[44.85000000000001,41.33],[44.85,41.32]]]}"
5744,1650.7406108148125,0.005651508906018066,3.0437858170714853,tile_43.690_38.940,"{""type"":""Polygon"",""coordinates"":[[[43.690000000000005,38.940000000000005],[43.699999999999996,38.940000000000005],[43.699999999999996,38.949999999999996],[43.69,38.949999999999996],[43.690000000000005,38.940000000000005]]]}"
35330,2482.6584824224774,0.005657687981944881,30.074746399913234,tile_44.670_40.800,"{""type"":""Polygon"",""coordinates"":[[[44.669999999999995,40.8],[44.68,40.8],[44.68,40.809999999999995],[44.669999999999995,40.809999999999995],[44.669999999999995,40.8]]]}"
46353,2478.3407919343476,0.005664051932372294,24.944220783334384,tile_45.040_40.030,"{""type"":""Polygon"",""coordinates"":[[[45.04,40.03],[45.05,40.03],[45.050000000000004,40.040000000000006],[45.04,40.040000000000006],[45.04,40.03]]]}"
86319,379.87294502122097,0.005665709016083542,2.2648393650628025,tile_46.370_40.690,"{""type"":""Polygon"",""coordinates"":[[[46.36999999999999,40.69],[46.37999999999999,40.69],[46.379999999999995,40.699999999999996],[46.36999999999999,40.699999999999996],[46.36999999999999,40.69]]]}"
79302,2006.8838650539053,0.005681217174098863,8.97206784286329,tile_46.140_39.520,"{""type"":""Polygon"",""coordinates"":[[[46.14,39.52],[46.14999999999999,39.52],[46.14999999999999,39.53],[46.14,39.53],[46.14,39.52]]]}"
45856,835.5293042587118,0.005682325940938315,12.182735895830405,tile_45.020_41.060,"{""type"":""Polygon"",""coordinates"":[[[45.02000000000001,41.06],[45.03,41.06],[45.03,41.07],[45.02,41.07],[45.02000000000001,41.06]]]}"
71093,415.2281655659294,0.005695539247611903,2.7608888337797968,tile_45.860_41.430,"{""type"":""Polygon"",""coordinates"":[[[45.86,41.43],[45.87,41.43],[45.870000000000005,41.44],[45.86,41.43999999999999],[45.86,41.43]]]}"
43093,2305.158264073355,0.005722138101859731,6.108949382063337,tile_44.930_40.430,"{""type"":""Polygon"",""coordinates"":[[[44.93,40.43],[44.94,40.43],[44.940000000000005,40.44],[44.92999999999999,40.44],[44.93,40.43]]]}"
61034,2435.6937285761433,0.005726350071676212,24.103657962473612,tile_45.530_39.840,"{""type"":""Polygon"",""coordinates"":[[[45.53000000000001,39.84],[45.54,39.84],[45.54,39.85],[45.53000000000001,39.85],[45.53000000000001,39.84]]]}"
63359,1037.423865794053,0.0057334066893055535,10.179626418714948,tile_45.610_39.090,"{""type"":""Polygon"",""coordinates"":[[[45.61,39.089999999999996],[45.62,39.089999999999996],[45.62,39.1],[45.61000000000001,39.1],[45.61,39.089999999999996]]]}"
110908,11.880764138991335,0.005761198612195484,2.8707850092731753,tile_47.190_40.580,"{""type"":""Polygon"",""coordinates"":[[[47.19,40.58],[47.199999999999996,40.58],[47.2,40.589999999999996],[47.19,40.589999999999996],[47.19,40.58]]]}"
84356,2727.8629676346577,0.005763904917586937,22.404746391025682,tile_46.310_39.060,"{""type"":""Polygon"",""coordinates"":[[[46.31,39.06],[46.32,39.06],[46.32,39.07],[46.31,39.07],[46.31,39.06]]]}"
59730,1113.4628473012986,0.005764494855205693,12.863467512164382,tile_45.490_38.800,"{""type"":""Polygon"",""coordinates"":[[[45.49,38.79999999999999],[45.50000000000001,38.8],[45.5,38.809999999999995],[45.49,38.80999999999999],[45.49,38.79999999999999]]]}"
90559,146.54365463447996,0.005771978408315781,6.890931104169762,tile_46.510_41.090,"{""type"":""Polygon"",""coordinates"":[[[46.51,41.09],[46.519999999999996,41.09],[46.519999999999996,41.1],[46.51,41.1],[46.51,41.09]]]}"
106384,135.10405586999366,0.005776530924429757,1.7556721891001479,tile_47.040_40.340,"{""type"":""Polygon"",""coordinates"":[[[47.04,40.34],[47.050000000000004,40.34],[47.050000000000004,40.35000000000001],[47.04,40.349999999999994],[47.04,40.34]]]}"
83086,579.0400178755425,0.005788772720132895,2.20927583419599,tile_46.260_41.360,"{""type"":""Polygon"",""coordinates"":[[[46.26,41.36],[46.269999999999996,41.36],[46.269999999999996,41.37],[46.26,41.37],[46.26,41.36]]]}"
12104,1740.4060578456001,0.005793000406189797,4.959895115062711,tile_43.900_39.540,"{""type"":""Polygon"",""coordinates"":[[[43.9,39.54],[43.90999999999999,39.54],[43.90999999999999,39.55],[43.9,39.55],[43.9,39.54]]]}"
34139,1214.359818378502,0.005803690428761166,15.485688610901278,tile_44.630_40.890,"{""type"":""Polygon"",""coordinates"":[[[44.63,40.89],[44.63999999999999,40.89000000000001],[44.64,40.9],[44.63000000000001,40.9],[44.63,40.89]]]}"
71985,371.905763514821,0.00581674888110395,4.682356245320657,tile_45.890_41.350,"{""type"":""Polygon"",""coordinates"":[[[45.88999999999999,41.349999999999994],[45.9,41.349999999999994],[45.9,41.36],[45.88999999999999,41.36],[45.88999999999999,41.349999999999994]]]}"
110724,1738.1186909801404,0.005818397542808329,16.52286594505322,tile_47.190_38.740,"{""type"":""Polygon"",""coordinates"":[[[47.18999999999999,38.74],[47.199999999999996,38.74],[47.199999999999996,38.75],[47.18999999999999,38.75],[47.18999999999999,38.74]]]}"
110716,1659.552582954915,0.005823464577921489,10.70122156009891,tile_47.190_38.660,"{""type"":""Polygon"",""coordinates"":[[[47.19,38.66],[47.199999999999996,38.66],[47.199999999999996,38.669999999999995],[47.18999999999999,38.669999999999995],[47.19,38.66]]]}"
116295,6.604605345571725,0.005831994409271624,1.9175802246310554,tile_47.370_40.450,"{""type"":""Polygon"",""coordinates"":[[[47.37,40.45],[47.379999999999995,40.45],[47.379999999999995,40.46],[47.370000000000005,40.46],[47.37,40.45]]]}"
81909,1303.8866859314712,0.00583405329331288,21.87789404133897,tile_46.230_38.590,"{""type"":""Polygon"",""coordinates"":[[[46.23,38.59],[46.239999999999995,38.59],[46.239999999999995,38.6],[46.23,38.6],[46.23,38.59]]]}"
47052,953.4595965923345,0.005849607540376334,21.279411142037294,tile_45.060_41.020,"{""type"":""Polygon"",""coordinates"":[[[45.06000000000001,41.02000000000001],[45.07,41.02],[45.07000000000001,41.03000000000001],[45.06,41.03000000000001],[45.06000000000001,41.02000000000001]]]}"
60622,1596.7912163624117,0.0058604216806332765,10.914205057270781,tile_45.520_38.720,"{""type"":""Polygon"",""coordinates"":[[[45.52000000000001,38.72],[45.53000000000001,38.72],[45.53000000000001,38.72999999999999],[45.52000000000001,38.72999999999999],[45.52000000000001,38.72]]]}"
36022,1965.1613067601074,0.005868014586072667,7.265469447892847,tile_44.700_38.720,"{""type"":""Polygon"",""coordinates"":[[[44.7,38.72],[44.71,38.72],[44.71000000000001,38.72999999999999],[44.70000000000001,38.72999999999999],[44.7,38.72]]]}"
77889,1940.1752551194759,0.005874593072858869,29.253143821258178,tile_46.090_40.390,"{""type"":""Polygon"",""coordinates"":[[[46.09,40.39000000000001],[46.1,40.39000000000001],[46.1,40.4],[46.09,40.4],[46.09,40.39000000000001]]]}"
117202,11.3055104033523,0.005893569504606955,1.676194842901424,tile_47.400_40.520,"{""type"":""Polygon"",""coordinates"":[[[47.4,40.52],[47.41,40.52],[47.41,40.53],[47.4,40.53],[47.4,40.52]]]}"
70870,2090.909963561829,0.005901120473534416,18.387751090193646,tile_45.860_39.200,"{""type"":""Polygon"",""coordinates"":[[[45.86,39.2],[45.870000000000005,39.2],[45.87,39.21],[45.86,39.21],[45.86,39.2]]]}"
1607,1836.2413820591905,0.00590426502881003,5.169156533230935,tile_43.550_39.570,"{""type"":""Polygon"",""coordinates"":[[[43.550000000000004,39.57000000000001],[43.559999999999995,39.57000000000001],[43.559999999999995,39.58],[43.55,39.58],[43.550000000000004,39.57000000000001]]]}"
78722,2935.1174514320533,0.005938198647183035,10.339022995054124,tile_46.120_39.720,"{""type"":""Polygon"",""coordinates"":[[[46.12,39.720000000000006],[46.129999999999995,39.720000000000006],[46.129999999999995,39.73],[46.12,39.73],[46.12,39.720000000000006]]]}"
62385,470.9136679589421,0.005953931788213684,3.120937682015906,tile_45.570_41.350,"{""type"":""Polygon"",""coordinates"":[[[45.56999999999999,41.35000000000001],[45.580000000000005,41.35000000000001],[45.580000000000005,41.36],[45.57,41.36],[45.56999999999999,41.35000000000001]]]}"
55437,1468.2665896072253,0.005998653797771869,15.68032860730263,tile_45.340_40.870,"{""type"":""Polygon"",""coordinates"":[[[45.34,40.87],[45.35,40.87],[45.35,40.879999999999995],[45.34,40.879999999999995],[45.34,40.87]]]}"
96880,192.19818132124738,0.006008222257475437,2.6068131719572265,tile_46.720_41.300,"{""type"":""Polygon"",""coordinates"":[[[46.71999999999999,41.300000000000004],[46.730000000000004,41.3],[46.73,41.309999999999995],[46.71999999999999,41.309999999999995],[46.71999999999999,41.300000000000004]]]}"
32008,2238.2195226110694,0.006017384010240656,18.767383985460985,tile_44.560_40.580,"{""type"":""Polygon"",""coordinates"":[[[44.56,40.58],[44.57,40.58],[44.57,40.589999999999996],[44.56,40.589999999999996],[44.56,40.58]]]}"
79983,2636.8060726313074,0.006019701778746334,25.679657342869422,tile_46.160_40.330,"{""type"":""Polygon"",""coordinates"":[[[46.15999999999999,40.33],[46.169999999999995,40.33],[46.169999999999995,40.339999999999996],[46.15999999999999,40.339999999999996],[46.15999999999999,40.33]]]}"
37608,799.6498045724071,0.006031501239321169,3.3645325647396667,tile_44.750_39.580,"{""type"":""Polygon"",""coordinates"":[[[44.75,39.58],[44.76,39.58],[44.76,39.589999999999996],[44.75,39.589999999999996],[44.75,39.58]]]}"
64065,2090.1841198710954,0.006036895327510283,2.4381967206397084,tile_45.630_40.150,"{""type"":""Polygon"",""coordinates"":[[[45.629999999999995,40.15],[45.64,40.15],[45.64000000000001,40.16],[45.629999999999995,40.16],[45.629999999999995,40.15]]]}"
99913,2279.916391720583,0.006037689331467866,13.372720966977083,tile_46.830_38.630,"{""type"":""Polygon"",""coordinates"":[[[46.83,38.63],[46.839999999999996,38.63],[46.839999999999996,38.64000000000001],[46.83,38.64000000000001],[46.83,38.63]]]}"
7944,1324.4380658459613,0.006037846749436304,9.641742519038596,tile_43.760_39.940,"{""type"":""Polygon"",""coordinates"":[[[43.760000000000005,39.94],[43.77,39.94],[43.77,39.949999999999996],[43.76,39.949999999999996],[43.760000000000005,39.94]]]}"
18806,2885.6891681094316,0.006038955919877909,6.216265976780121,tile_44.120_40.560,"{""type"":""Polygon"",""coordinates"":[[[44.11999999999999,40.56],[44.129999999999995,40.56],[44.129999999999995,40.57],[44.12,40.57],[44.11999999999999,40.56]]]}"
9238,1883.1240947392357,0.0060484013820533145,16.133260250214867,tile_43.800_40.880,"{""type"":""Polygon"",""coordinates"":[[[43.79999999999999,40.88],[43.809999999999995,40.88],[43.80999999999999,40.89],[43.8,40.89],[43.79999999999999,40.88]]]}"
106281,313.41633736092365,0.006053386739146238,2.2670766473324946,tile_47.040_39.310,"{""type"":""Polygon"",""coordinates"":[[[47.04,39.31000000000001],[47.050000000000004,39.31],[47.050000000000004,39.32],[47.04,39.32],[47.04,39.31000000000001]]]}"
24574,1424.0294037828107,0.006057009959775428,15.599156676812134,tile_44.310_41.240,"{""type"":""Polygon"",""coordinates"":[[[44.31,41.24],[44.32,41.24],[44.32000000000001,41.25000000000001],[44.31,41.25000000000001],[44.31,41.24]]]}"
50818,1673.0676804741536,0.006095880539062515,22.667781872299294,tile_45.190_39.680,"{""type"":""Polygon"",""coordinates"":[[[45.19,39.68],[45.199999999999996,39.68],[45.199999999999996,39.69],[45.19,39.69],[45.19,39.68]]]}"
38809,809.485189782604,0.006097240997392839,8.304573058415324,tile_44.790_39.590,"{""type"":""Polygon"",""coordinates"":[[[44.790000000000006,39.59],[44.79999999999999,39.59],[44.8,39.6],[44.79,39.6],[44.790000000000006,39.59]]]}"
67620,2327.1638857884795,0.006103508127948909,12.817431593308514,tile_45.750_39.700,"{""type"":""Polygon"",""coordinates"":[[[45.75,39.699999999999996],[45.76,39.699999999999996],[45.75999999999999,39.71],[45.75,39.71000000000001],[45.75,39.699999999999996]]]}"
13105,2003.1436954739106,0.006122289301147221,8.641907291793336,tile_43.930_40.550,"{""type"":""Polygon"",""coordinates"":[[[43.93,40.55],[43.94,40.550000000000004],[43.94,40.56],[43.93,40.559999999999995],[43.93,40.55]]]}"
21414,1976.9226549065638,0.006145494117733019,8.262628336145031,tile_44.210_39.640,"{""type"":""Polygon"",""coordinates"":[[[44.21,39.64],[44.21999999999999,39.64],[44.21999999999999,39.65],[44.21000000000001,39.65],[44.21,39.64]]]}"
